time,phase,voltage,trans_psi,alicat_psi,DIO0,DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,DIO9,DIO10,DIO11,DIO12,DIO13,DIO14,DIO15,DIO16,DIO17,DIO18,DIO19
1770328986.838751,sweep,1.2987470626831055,22.580978052139283,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.8652823,sweep,1.3007121086120605,22.63747312259674,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.8903286,sweep,1.3027536869049072,22.696168498516084,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.9164553,sweep,1.3043323755264282,22.741555796384812,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.9443486,sweep,1.3059086799621582,22.78687454891205,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.9708507,sweep,1.3073935508728027,22.82956458759308,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.0226092,sweep,1.3118271827697754,22.957031504631043,22.9,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.0491118,sweep,1.3132898807525635,22.9990840716362,22.9,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.074476,sweep,1.3154672384262085,23.061683104753495,22.9,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.100645,sweep,1.3170113563537598,23.106076495170594,22.9,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.1269994,sweep,1.3190838098526,23.165659533262254,22.9,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.1540258,sweep,1.3206452131271362,23.210549877405168,22.9,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.1795628,sweep,1.3225423097610474,23.265091405630113,22.9,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.232001,sweep,1.32603919506073,23.365626857995988,23.33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.2574334,sweep,1.327857255935669,23.417896108150483,23.33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.2840757,sweep,1.3298050165176392,23.473894224882127,23.33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.3094578,sweep,1.3313788175582886,23.519141004800797,23.33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.3348935,sweep,1.3335204124450684,23.580711857795716,23.33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.3594077,sweep,1.334633708000183,23.612719105005265,23.33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.3850217,sweep,1.3369097709655762,23.678155915260316,23.33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.4372334,sweep,1.3401424884796143,23.77109654378891,23.74,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.4624856,sweep,1.3423569202423096,23.8347614569664,23.74,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.48772,sweep,1.343957781791687,23.880786226511002,23.74,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.5128164,sweep,1.3455747365951538,23.927273677110673,23.74,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
