timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
460821.3100273,0.9860085248947144,13.972745090723038,722.6005123667419,13.73,PSI,13.73,0.0,13.73,12.553562366741858
460821.3304933,0.9856530427932739,13.962524980306625,722.0719793565572,13.73,PSI,13.73,0.0,13.73,12.025029356557184
460821.3507264,0.9863097071647644,13.981404080986977,723.0483120482415,13.73,PSI,13.73,0.0,13.73,13.001362048241504
460821.3814302,0.9870712757110596,14.003299176692963,724.1806169226766,13.73,PSI,13.73,0.0,13.73,14.133666922676525
460821.4016683,0.9867948293685913,13.995351344347,723.7695947729052,13.73,PSI,13.73,0.0,13.73,13.722644772905142
460821.4218414,0.9862776398658752,13.980482146143913,723.0006341878325,13.73,PSI,13.73,0.0,13.73,12.953684187832437
460821.4422483,0.9867157936096191,13.99307906627655,723.6520839124919,13.73,PSI,13.73,0.0,13.73,13.605133912491851
460821.462799,0.9866676926612854,13.991696164011955,723.5805671218783,13.73,PSI,13.73,0.0,13.73,13.533617121878251
460821.4927339,0.986422061920166,13.984634280204773,723.2153618007899,13.73,PSI,13.73,0.0,13.73,13.16841180078984
460821.5132236,0.9867948293685913,13.995351344347,723.7695947729052,13.73,PSI,13.73,0.0,13.73,13.722644772905142
460821.5334396,0.986109733581543,13.97565484046936,722.750990074873,13.73,PSI,13.73,0.0,13.73,12.704040074872978
460821.5537747,0.9863837957382202,13.983534127473831,723.1584674023093,13.73,PSI,13.73,0.0,13.73,13.111517402309232
460821.5740238,0.9866158366203308,13.99020530283451,723.5034672360867,13.73,PSI,13.73,0.0,13.73,13.456517236086711
460821.604111,0.9860184192657471,13.973029553890228,722.6152233794332,13.73,PSI,13.73,0.0,13.73,12.568273379433208
460821.6242285,0.9861468076705933,13.976720720529556,722.806112062186,13.73,PSI,13.73,0.0,13.73,12.759162062185965
460821.6449072,0.9864405393600464,13.985165506601334,723.242834173888,13.73,PSI,13.73,0.0,13.73,13.195884173887976
460821.6654149,0.9869922995567322,14.00102861225605,724.0631946828216,13.73,PSI,13.73,0.0,13.73,14.016244682821593
460821.6859741,0.9865689277648926,13.988856673240662,723.4337228566409,13.73,PSI,13.73,0.0,13.73,13.386772856640846
460821.7179998,0.9864763617515564,13.986195400357246,723.296095129475,13.73,PSI,13.73,0.0,13.73,13.249145129474982
460821.738379,0.9865207672119141,13.98747205734253,723.3621174454689,13.73,PSI,13.73,0.0,13.73,13.315167445468887
460821.7587449,0.9861875176429749,13.977891132235527,722.8666399035603,13.73,PSI,13.73,0.0,13.73,12.819689903560288
460821.7787779,0.9869330525398254,13.999325260519981,723.9751058477909,13.73,PSI,13.73,0.0,13.73,13.92815584779089
460821.7992497,0.9864516854286194,13.985485956072807,723.2594062183052,13.73,PSI,13.73,0.0,13.73,13.212456218305192
460821.8282086,0.9867108464241028,13.992936834692955,723.6447284061462,13.73,PSI,13.73,0.0,13.73,13.597778406146176
460821.8487832,0.9869984984397888,14.001206830143929,724.0724112208933,13.73,PSI,13.73,0.0,13.73,14.025461220893249
460821.869199,0.986960232257843,14.000106677412987,724.0155168224127,13.73,PSI,13.73,0.0,13.73,13.96856682241264
460821.8897483,0.9867392778396606,13.993754237890244,723.687000412494,13.73,PSI,13.73,0.0,13.73,13.640050412493906
460821.9100679,0.9861406087875366,13.976542502641678,722.7968955241145,13.73,PSI,13.73,0.0,13.73,12.749945524114423
460821.9403147,0.9865627288818359,13.988678455352783,723.4245063185692,13.73,PSI,13.73,0.0,13.73,13.37755631856919
460821.9605696,0.9869343042373657,13.999361246824265,723.9769668795169,13.73,PSI,13.73,0.0,13.73,13.93001687951687
460821.980625,0.9866047501564026,13.989886566996574,723.4869838122279,13.73,PSI,13.73,0.0,13.73,13.440033812227853
460822.001128,0.9866898655891418,13.992333635687828,723.6135339695961,13.73,PSI,13.73,0.0,13.73,13.566583969596081
460822.0216069,0.9865393042564392,13.988004997372627,723.3896784391254,13.73,PSI,13.73,0.0,13.73,13.34272843912538
460822.0524885,0.9870984554290771,14.004080593585968,724.2210278972984,13.73,PSI,13.73,0.0,13.73,14.174077897298389
460822.0729013,0.9864232540130615,13.984668552875519,723.2171342119575,13.73,PSI,13.73,0.0,13.73,13.170184211957462
460822.0933397,0.9866812229156494,13.99208515882492,723.6006839886309,13.73,PSI,13.73,0.0,13.73,13.553733988630825
460822.1135164,0.9860443472862244,13.97377498447895,722.653773322329,13.73,PSI,13.73,0.0,13.73,12.606823322328978
460822.1337266,0.9865084290504456,13.98711733520031,723.3437729898841,13.73,PSI,13.73,0.0,13.73,13.296822989884049
460822.1668465,0.9868873953819275,13.998012617230415,723.9072225000709,13.73,PSI,13.73,0.0,13.73,13.860272500070892
460822.1870153,0.9864516854286194,13.985485956072807,723.2594062183052,13.73,PSI,13.73,0.0,13.73,13.212456218305192
460822.2074349,0.9865664839744568,13.988786414265633,723.4300894137473,13.73,PSI,13.73,0.0,13.73,13.383139413747244
460822.2280614,0.9863085150718689,13.98136980831623,723.0465396370739,13.73,PSI,13.73,0.0,13.73,12.999589637073882
460822.2484617,0.9869787096977234,14.000637903809547,724.0429891955108,13.73,PSI,13.73,0.0,13.73,13.996039195510775
460822.2916245,0.9865972995758057,13.989672362804413,723.4759062424303,13.73,PSI,13.73,0.0,13.73,13.428956242430218
460822.3121811,0.9861714839935303,13.977430164813995,722.8428009733558,13.73,PSI,13.73,0.0,13.73,12.795850973355755
460822.3322425,0.986251711845398,13.979736715555191,722.9620842449367,13.73,PSI,13.73,0.0,13.73,12.915134244936667
460822.3522869,0.986304759979248,13.981261849403381,723.0409565418959,13.73,PSI,13.73,0.0,13.73,12.994006541895828
460822.388082,0.9866565465927124,13.991375714540482,723.5639950774611,13.73,PSI,13.73,0.0,13.73,13.517045077461034
460822.4081426,0.9869021773338318,13.998437598347664,723.9292003985495,13.73,PSI,13.73,0.0,13.73,13.882250398549445
460822.4282484,0.9868318438529968,13.996415510773659,723.8246281396598,13.73,PSI,13.73,0.0,13.73,13.77767813965977
460822.4486398,0.986842930316925,13.996734246611595,723.8411115635187,13.73,PSI,13.73,0.0,13.73,13.794161563518628
460822.4687306,0.986687421798706,13.992263376712799,723.6099005267024,13.73,PSI,13.73,0.0,13.73,13.562950526702366
460822.5009345,0.9863442778587341,13.982397988438606,723.0997119721026,13.73,PSI,13.73,0.0,13.73,13.05276197210253
460822.5210823,0.9868232011795044,13.996167033910751,723.8117781586946,13.73,PSI,13.73,0.0,13.73,13.764828158694513
460822.5413705,0.9870182275772095,14.001774042844772,724.1017446257174,13.73,PSI,13.73,0.0,13.73,14.054794625717363
460822.5619015,0.9868342876434326,13.996485769748688,723.8282615825534,13.73,PSI,13.73,0.0,13.73,13.781311582553371
460822.5823593,0.9863998293876648,13.983995094895363,723.1823063325137,13.73,PSI,13.73,0.0,13.73,13.135356332513652
460822.6122406,0.9866034984588623,13.989850580692291,723.4851227805019,13.73,PSI,13.73,0.0,13.73,13.438172780501873
460822.6327378,0.9867503643035889,13.99407297372818,723.7034838363529,13.73,PSI,13.73,0.0,13.73,13.656533836352878
460822.6528847,0.9873786568641663,14.01213638484478,724.6376331422479,13.73,PSI,13.73,0.0,13.73,14.590683142247826
460822.6729402,0.9870182275772095,14.001774042844772,724.1017446257174,13.73,PSI,13.73,0.0,13.73,14.054794625717363
460822.6935061,0.9862874746322632,13.980764895677567,723.0152565799654,13.73,PSI,13.73,0.0,13.73,12.968306579965315
460822.7239349,0.9864072203636169,13.984207585453987,723.193295281753,13.73,PSI,13.73,0.0,13.73,13.146345281752929
460822.7445074,0.9862171411514282,13.978742808103561,722.9106843210757,13.73,PSI,13.73,0.0,13.73,12.86373432107564
460822.7646506,0.9869540333747864,13.999928459525108,724.006300284341,13.73,PSI,13.73,0.0,13.73,13.959350284340985
460822.7854,0.9871626496315002,14.005926176905632,724.3164722386748,13.73,PSI,13.73,0.0,13.73,14.269522238674767
460822.8057585,0.9863899350166321,13.983710631728172,723.1675953198225,13.73,PSI,13.73,0.0,13.73,13.120645319822415
460822.8362294,0.9866688847541809,13.991730436682701,723.5823395330459,13.73,PSI,13.73,0.0,13.73,13.535389533045873
460822.8564723,0.9867022633552551,13.992690071463585,723.6319670457393,13.73,PSI,13.73,0.0,13.73,13.585017045739278
460822.8768249,0.9866158366203308,13.99020530283451,723.5034672360867,13.73,PSI,13.73,0.0,13.73,13.456517236086711
460822.8973941,0.9867824912071228,13.99499662220478,723.7512503173202,13.73,PSI,13.73,0.0,13.73,13.70430031732019
460822.9182377,0.9864664673805237,13.985910937190056,723.2813841167838,13.73,PSI,13.73,0.0,13.73,13.234434116783746
460822.9481808,0.9863775968551636,13.983355909585953,723.1492508642376,13.73,PSI,13.73,0.0,13.73,13.102300864237577
