run_id,phase,elapsed_s,transducer_psi,transducer_raw_psi,alicat_psi,switch_activated
1,out,12.913022600056138,7.131756783263735,7.131756783263735,7.17,False
1,out,12.961482300015632,7.1057406670259455,7.1057406670259455,7.12,False
1,out,13.009358300012536,7.008354438536144,7.008354438536144,7.08,False
1,out,13.05711010005325,7.003910862540654,7.003910862540654,7.03,False
1,out,13.104754000029061,6.9198536457082405,6.9198536457082405,6.98,False
1,out,13.153116200002842,6.894369591486133,6.894369591486133,6.93,False
1,out,13.20102980005322,6.839385272988058,6.839385272988058,6.88,False
1,out,13.249101700028405,6.81624572429312,6.81624572429312,6.84,False
1,out,13.297014400013722,6.723728721411354,6.723728721411354,6.79,False
1,out,13.345127700013109,6.715838756617508,6.715838756617508,6.74,False
1,out,13.392841300053988,6.668105928494461,6.668105928494461,6.69,False
1,out,13.441903099999763,6.587743968177415,6.587743968177415,6.65,False
1,out,13.49026450002566,6.5617261356105425,6.5617261356105425,6.6,False
1,out,13.537750800023787,6.498424486376993,6.498424486376993,6.55,False
1,out,13.585366900020745,6.470951206747867,6.470951206747867,6.5,False
1,out,13.63234690000536,6.409568413428939,6.409568413428939,6.45,False
1,out,13.680334400036372,6.369227814665712,6.369227814665712,6.41,False
1,out,13.728402800043114,6.2911056638017815,6.2911056638017815,6.36,False
1,out,13.776604500017129,6.2908567960847686,6.2908567960847686,6.31,False
1,out,13.82424120005453,6.207082773551024,6.207082773551024,6.26,False
1,out,13.872245800041128,6.16659971947392,6.16659971947392,6.21,False
1,out,13.920291700051166,6.116591038987018,6.116591038987018,6.17,False
1,out,13.967978600005154,6.105857116902895,6.105857116902895,6.12,False
1,out,14.016090300050564,6.0212661217257155,6.0212661217257155,6.07,False
1,out,14.064228900009766,5.995782067503608,5.995782067503608,6.02,False
1,out,14.113463600049727,5.911155029415689,5.911155029415689,5.98,False
1,out,14.160097600019071,5.885209282670297,5.885209282670297,5.93,False
1,out,14.207899200031534,5.846504345523022,5.846504345523022,5.88,False
1,out,14.255995400017127,5.80627015916293,5.80627015916293,5.83,False
1,out,14.303723500052001,5.723029914973951,5.723029914973951,5.78,False
1,out,14.352845700050239,5.718871249606214,5.718871249606214,5.74,False
1,out,14.400061100022867,5.652299993469842,5.652299993469842,5.68,False
1,out,14.447710200038273,5.609009025013201,5.609009025013201,5.64,False
1,out,14.495783300022595,5.54915548090709,5.54915548090709,5.59,False
1,out,14.543586400046479,5.495556239978872,5.495556239978872,5.54,False
1,out,14.59183050005231,5.449742267770446,5.449742267770446,5.5,False
1,out,14.63968720001867,5.4067722528522975,5.4067722528522975,5.45,False
1,out,14.68781350000063,5.364298257039092,5.364298257039092,5.4,False
1,out,14.735360900056548,5.299681899728082,5.299681899728082,5.35,False
1,out,14.78388400003314,5.275229359284766,5.275229359284766,5.31,False
1,out,14.831630800035782,5.206063013575129,5.206063013575129,5.25,False
1,out,14.87969480000902,5.186443655829109,5.186443655829109,5.21,False
1,out,14.927092400030233,5.113722792588897,5.113722792588897,5.16,False
1,out,14.975820999999996,5.084720263746954,5.084720263746954,5.11,False
1,out,15.023305400041863,5.035068579709284,5.035068579709284,5.06,False
1,out,15.07156200002646,4.998601364301219,4.998601364301219,5.02,False
1,out,15.119102800032124,4.937668596682324,4.937668596682324,4.97,False
1,out,15.166760899999645,4.875096945355459,4.875096945355459,4.92,False
1,out,15.21490730001824,4.821321611097082,4.821321611097082,4.87,False
1,out,15.262837300018873,4.788024584492966,4.788024584492966,4.83,False
1,out,15.310962100047618,4.708644486826434,4.708644486826434,4.78,False
1,out,15.358511099999305,4.692262528587057,4.692262528587057,4.73,False
1,out,15.40684400004102,4.631898985005244,4.631898985005244,4.68,False
1,out,15.454496000020299,4.606684595785662,4.606684595785662,4.63,False
1,out,15.502519500034396,4.541870442512109,4.541870442512109,4.59,False
1,out,15.550469300011173,4.507539870148822,4.507539870148822,4.54,False
1,out,15.59855710004922,4.44240413108997,4.44240413108997,4.49,False
1,out,15.646488600003067,4.410424402408524,4.410424402408524,4.44,False
1,out,15.694489900022745,4.3635932574605185,4.3635932574605185,4.39,False
1,out,15.742108100035693,4.305829915522411,4.305829915522411,4.35,False
1,out,15.790408800006844,4.258678904499187,4.258678904499187,4.3,False
1,out,15.837997900031041,4.204121102153584,4.204121102153584,4.25,False
1,out,15.887293300009333,4.175702893051579,4.175702893051579,4.2,False
1,out,15.934294200036675,4.112240431902333,4.112240431902333,4.15,False
1,out,15.981998800009023,4.084783540736064,4.084783540736064,4.11,False
1,out,16.030167100019753,4.01209827441804,4.01209827441804,4.06,False
1,out,16.077649200044107,3.9756662163347745,3.9756662163347745,4.01,False
1,out,16.125758600013796,3.918009496421739,3.918009496421739,3.96,False
1,out,16.17467260005651,3.879690916378721,3.879690916378721,3.91,False
1,out,16.221709800011013,3.8360291971115017,3.8360291971115017,3.87,False
1,out,16.269583000044804,3.794826663261279,3.794826663261279,3.82,False
